# 时间 t = 0.004012 s
# 列: x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_H, Y_O, Y_O2, Y_OH
9.619238, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
9.819639, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
10.020040, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
10.220441, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
10.420842, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
10.621242, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
10.821643, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
11.022044, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
11.222445, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
11.422846, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
11.623246, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
11.823647, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
12.024048, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
12.224449, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
12.424850, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
12.625251, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
12.825651, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
13.026052, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
13.226453, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
13.426854, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
13.627255, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
13.827655, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
14.028056, 1.274208e+01, -5.178125e-15, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
14.228457, 1.274208e+01, -1.029837e-13, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
14.428858, 1.274208e+01, -7.450424e-13, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
14.629259, 1.274208e+01, -4.188940e-12, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
14.829659, 1.274208e+01, -2.198032e-11, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
15.030060, 1.274208e+01, -1.110137e-10, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
15.230461, 1.274208e+01, -5.431325e-10, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
15.430862, 1.274208e+01, -2.582978e-09, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
15.631263, 1.274208e+01, -1.194304e-08, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
15.831663, 1.274208e+01, -5.367163e-08, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
16.032064, 1.274208e+01, -2.343407e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930196e-23
16.232465, 1.274208e+01, -9.937080e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930197e-23
16.432866, 1.274208e+01, -4.090902e-06, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673691e-22, 2.688533e-22, 2.263540e-01, 1.930197e-23
16.633267, 1.274208e+01, -1.634472e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673690e-22, 2.688533e-22, 2.263540e-01, 1.930197e-23
16.833667, 1.274208e+01, -6.335714e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673690e-22, 2.688533e-22, 2.263540e-01, 1.930197e-23
17.034068, 1.274209e+01, -2.382061e-04, 3.039751e+06, 6.000000e+02, 2.852239e-02, 9.673686e-22, 2.688532e-22, 2.263540e-01, 1.930196e-23
17.234469, 1.274210e+01, -8.684704e-04, 3.039755e+06, 6.000000e+02, 2.852239e-02, 9.673675e-22, 2.688529e-22, 2.263540e-01, 1.930194e-23
17.434870, 1.274215e+01, -3.070024e-03, 3.039767e+06, 6.000000e+02, 2.852239e-02, 9.673636e-22, 2.688518e-22, 2.263540e-01, 1.930186e-23
17.635271, 1.274233e+01, -1.052197e-02, 3.039809e+06, 6.000000e+02, 2.852239e-02, 9.673502e-22, 2.688481e-22, 2.263540e-01, 1.930160e-23
17.835671, 1.274291e+01, -3.496675e-02, 3.039948e+06, 6.000000e+02, 2.852239e-02, 9.673062e-22, 2.688360e-22, 2.263540e-01, 1.930073e-23
18.036072, 1.274476e+01, -1.126926e-01, 3.040388e+06, 6.000000e+02, 2.852239e-02, 9.671662e-22, 2.687974e-22, 2.263540e-01, 1.929795e-23
18.236473, 1.275046e+01, -3.522821e-01, 3.041749e+06, 6.000000e+02, 2.852239e-02, 9.667340e-22, 2.686784e-22, 2.263540e-01, 1.928937e-23
18.436874, 1.276752e+01, -1.067891e+00, 3.045819e+06, 6.000000e+02, 2.852239e-02, 9.654432e-22, 2.683227e-22, 2.263540e-01, 1.926374e-23
18.637275, 1.281690e+01, -3.133110e+00, 3.057598e+06, 6.000000e+02, 2.852239e-02, 9.617281e-22, 2.672985e-22, 2.263540e-01, 1.919402e-23
18.837675, 1.295397e+01, -8.836699e+00, 3.090298e+06, 6.000000e+02, 2.852239e-02, 9.517115e-22, 2.645344e-22, 2.263540e-01, 2.242998e-23
19.038076, 1.331161e+01, -2.351083e+01, 3.175617e+06, 6.000000e+02, 2.852239e-02, 9.609111e-22, 2.671151e-22, 2.263540e-01, 8.523816e-22
19.238477, 1.415167e+01, -5.663285e+01, 3.376020e+06, 6.000000e+02, 2.852229e-02, 3.293994e-21, 9.143612e-22, 2.263532e-01, 6.044947e-20
19.438878, 1.581454e+01, -1.164675e+02, 3.772666e+06, 6.000000e+02, 2.851990e-02, 5.467656e-20, 1.518207e-20, 2.263341e-01, 1.439552e-18
19.639279, 1.841861e+01, -1.970786e+02, 4.393332e+06, 6.000000e+02, 2.849585e-02, 4.646194e-19, 1.291120e-19, 2.261416e-01, 1.362963e-17
19.839679, 2.157850e+01, -2.787360e+02, 5.143817e+06, 6.000000e+02, 2.837570e-02, 2.003319e-18, 5.567173e-19, 2.251801e-01, 6.631378e-17
20.040080, 2.464006e+01, -3.452289e+02, 5.862189e+06, 6.000000e+02, 2.800369e-02, 5.425796e-18, 1.507410e-18, 2.222042e-01, 2.094103e-16
20.240481, 2.714328e+01, -3.916744e+02, 6.429354e+06, 6.000000e+02, 2.716469e-02, 1.062259e-17, 2.947939e-18, 2.154967e-01, 5.033662e-16
20.440882, 2.896646e+01, -4.202068e+02, 6.806413e+06, 6.000001e+02, 2.564590e-02, 1.642682e-17, 4.546934e-18, 2.033637e-01, 1.011762e-15
20.641283, 3.018714e+01, -4.347946e+02, 7.005889e+06, 6.000002e+02, 2.332014e-02, 2.177442e-17, 6.002323e-18, 1.848027e-01, 1.793967e-15
20.841683, 3.091271e+01, -4.388135e+02, 7.055225e+06, 6.000006e+02, 2.022073e-02, 2.729849e-17, 7.502953e-18, 1.600984e-01, 2.895784e-15
21.042084, 3.117932e+01, -4.346371e+02, 6.974519e+06, 6.000016e+02, 1.656131e-02, 3.636066e-17, 1.008718e-17, 1.309754e-01, 4.343621e-15
21.242485, 3.076053e+01, -4.263602e+02, 6.732710e+06, 6.000051e+02, 1.267186e-02, 5.804429e-17, 1.710198e-17, 1.000795e-01, 6.181424e-15
21.442886, 2.713849e+01, -4.534243e+02, 5.812038e+06, 6.000227e+02, 8.852927e-03, 1.348839e-16, 1.197685e-16, 6.980946e-02, 9.113297e-15
21.643287, 1.215427e+01, -7.904233e+02, 2.545900e+06, 6.002063e+02, 4.991558e-03, 4.929145e-14, 3.257796e-10, 3.926764e-02, 2.174699e-11
21.843687, 1.757449e+00, -2.050646e+03, 4.930915e+05, 8.232811e+02, 9.977680e-04, 2.170162e-07, 3.297197e-06, 7.677427e-03, 6.848260e-06
22.044088, 1.776105e+00, -1.705152e+03, 1.745736e+06, 2.849062e+03, 1.862039e-03, 1.458778e-04, 9.231706e-04, 1.027922e-02, 1.003872e-02
22.244489, 2.264433e+00, -1.355164e+03, 2.535924e+06, 3.183554e+03, 3.335968e-03, 4.533509e-04, 3.133143e-03, 1.730232e-02, 2.042531e-02
22.444890, 2.696655e+00, -1.119245e+03, 3.094526e+06, 3.251871e+03, 3.548889e-03, 5.089731e-04, 3.568403e-03, 1.815884e-02, 2.219713e-02
22.645291, 2.952331e+00, -9.751138e+02, 3.420740e+06, 3.280067e+03, 3.616114e-03, 5.260562e-04, 3.708846e-03, 1.839744e-02, 2.280778e-02
22.845691, 3.141669e+00, -8.596892e+02, 3.659187e+06, 3.295987e+03, 3.642024e-03, 5.318086e-04, 3.760863e-03, 1.846830e-02, 2.307714e-02
23.046092, 3.291648e+00, -7.585850e+02, 3.847518e+06, 3.307044e+03, 3.656044e-03, 5.344967e-04, 3.787748e-03, 1.849664e-02, 2.323901e-02
23.246493, 3.414611e+00, -6.656829e+02, 4.002092e+06, 3.315561e+03, 3.665818e-03, 5.362321e-04, 3.806079e-03, 1.851309e-02, 2.335719e-02
23.446894, 3.516576e+00, -5.780693e+02, 4.130553e+06, 3.322395e+03, 3.673499e-03, 5.375746e-04, 3.820433e-03, 1.852543e-02, 2.345100e-02
23.647295, 3.600832e+00, -4.941542e+02, 4.236934e+06, 3.327919e+03, 3.679712e-03, 5.386641e-04, 3.832068e-03, 1.853540e-02, 2.352689e-02
23.847695, 3.669405e+00, -4.129419e+02, 4.323700e+06, 3.332359e+03, 3.684810e-03, 5.395762e-04, 3.841681e-03, 1.854395e-02, 2.358857e-02
24.048096, 3.723684e+00, -3.337379e+02, 4.392535e+06, 3.335861e+03, 3.688986e-03, 5.403489e-04, 3.849645e-03, 1.855148e-02, 2.363823e-02
24.248497, 3.764681e+00, -2.560173e+02, 4.444654e+06, 3.338519e+03, 3.692337e-03, 5.409972e-04, 3.856134e-03, 1.855812e-02, 2.367712e-02
24.448898, 3.793143e+00, -1.793573e+02, 4.480945e+06, 3.340398e+03, 3.694905e-03, 5.415224e-04, 3.861201e-03, 1.856384e-02, 2.370590e-02
24.649299, 3.809601e+00, -1.033966e+02, 4.502040e+06, 3.341536e+03, 3.696695e-03, 5.419197e-04, 3.864838e-03, 1.856851e-02, 2.372486e-02
24.849699, 3.814387e+00, -2.780980e+01, 4.508332e+06, 3.341956e+03, 3.697709e-03, 5.421849e-04, 3.867031e-03, 1.857205e-02, 2.373416e-02
25.050100, 3.807250e+00, 4.765082e+01, 4.499704e+06, 3.341766e+03, 3.698597e-03, 5.425170e-04, 3.869280e-03, 1.857737e-02, 2.373869e-02
25.250501, 3.787840e+00, 1.230608e+02, 4.475688e+06, 3.340925e+03, 3.699247e-03, 5.428865e-04, 3.871344e-03, 1.858407e-02, 2.373749e-02
25.450902, 3.757121e+00, 1.985353e+02, 4.437309e+06, 3.339361e+03, 3.699049e-03, 5.431003e-04, 3.871790e-03, 1.858930e-02, 2.372611e-02
25.651303, 3.714955e+00, 2.744065e+02, 4.384428e+06, 3.337059e+03, 3.698016e-03, 5.431668e-04, 3.870663e-03, 1.859319e-02, 2.370454e-02
25.851703, 3.661028e+00, 3.510412e+02, 4.316695e+06, 3.333986e+03, 3.696148e-03, 5.430915e-04, 3.867978e-03, 1.859587e-02, 2.367256e-02
26.052104, 3.594847e+00, 4.288621e+02, 4.233542e+06, 3.330085e+03, 3.693407e-03, 5.428724e-04, 3.863683e-03, 1.859737e-02, 2.362955e-02
26.252505, 3.515701e+00, 5.083820e+02, 4.134136e+06, 3.325272e+03, 3.689696e-03, 5.424934e-04, 3.857598e-03, 1.859755e-02, 2.357434e-02
26.452906, 3.422576e+00, 5.902604e+02, 4.017265e+06, 3.319414e+03, 3.684829e-03, 5.419155e-04, 3.849352e-03, 1.859595e-02, 2.350486e-02
26.653307, 3.313936e+00, 6.754179e+02, 3.881074e+06, 3.312310e+03, 3.678466e-03, 5.410635e-04, 3.838264e-03, 1.859164e-02, 2.341762e-02
26.853707, 3.187185e+00, 7.652929e+02, 3.722397e+06, 3.303626e+03, 3.670026e-03, 5.398037e-04, 3.823143e-03, 1.858293e-02, 2.330672e-02
27.054108, 3.037521e+00, 8.624495e+02, 3.535115e+06, 3.292595e+03, 3.657480e-03, 5.375980e-04, 3.799622e-03, 1.856236e-02, 2.315416e-02
27.254509, 2.855418e+00, 9.719870e+02, 3.306553e+06, 3.277247e+03, 3.634183e-03, 5.325890e-04, 3.753156e-03, 1.850313e-02, 2.290476e-02
27.454910, 2.621366e+00, 1.105003e+03, 3.009559e+06, 3.251960e+03, 3.577812e-03, 5.184447e-04, 3.635252e-03, 1.831031e-02, 2.238097e-02
27.655311, 2.250027e+00, 1.309530e+03, 2.535347e+06, 3.198819e+03, 3.428045e-03, 4.794224e-04, 3.324806e-03, 1.773207e-02, 2.109519e-02
27.855711, 1.839006e+00, 1.582872e+03, 1.940614e+06, 3.027644e+03, 2.677444e-03, 2.954129e-04, 1.966947e-03, 1.430432e-02, 1.552540e-02
28.056112, 1.540543e+00, 1.996367e+03, 8.492186e+05, 1.621196e+03, 5.298755e-04, 1.292687e-05, 2.624130e-05, 4.023023e-03, 5.163858e-04
28.256513, 8.077694e+00, 9.511927e+02, 1.747731e+06, 6.239667e+02, 3.958296e-03, 2.699058e-14, 4.157743e-12, 3.062645e-02, 1.504786e-12
28.456914, 2.410570e+01, 4.667072e+02, 5.137438e+06, 6.006960e+02, 7.864012e-03, 6.316869e-16, 3.514287e-14, 6.159375e-02, 2.324766e-14
28.657315, 2.992090e+01, 4.126604e+02, 6.502104e+06, 6.000407e+02, 1.143856e-02, 1.516830e-16, -1.118972e-17, 8.995585e-02, 1.164150e-14
28.857715, 3.108936e+01, 4.225784e+02, 6.894827e+06, 6.000070e+02, 1.504935e-02, 7.032236e-17, -8.215234e-18, 1.186726e-01, 7.900749e-15
29.058116, 3.133683e+01, 4.327402e+02, 7.085673e+06, 6.000022e+02, 1.854232e-02, 4.476042e-17, -9.933121e-18, 1.465136e-01, 5.323677e-15
29.258517, 3.112076e+01, 4.365851e+02, 7.158092e+06, 6.000008e+02, 2.167299e-02, 3.347654e-17, -1.025482e-16, 1.715126e-01, 3.438013e-15
29.458918, 3.046133e+01, 4.323466e+02, 7.103700e+06, 6.000003e+02, 2.423468e-02, 2.634528e-17, 6.907563e-18, 1.919985e-01, 2.096779e-15
29.659319, 2.928140e+01, 4.178011e+02, 6.897589e+06, 6.000001e+02, 2.612407e-02, 1.976738e-17, 5.343532e-18, 2.071257e-01, 1.178992e-15
29.859719, 2.746864e+01, 3.897840e+02, 6.512974e+06, 6.000000e+02, 2.735959e-02, 1.296195e-17, 3.596936e-18, 2.170269e-01, 5.939210e-16
30.060120, 2.496398e+01, 3.447473e+02, 5.940868e+06, 6.000000e+02, 2.805689e-02, 6.886333e-18, 1.913257e-18, 2.226187e-01, 2.552100e-16
30.260521, 2.190544e+01, 2.808536e+02, 5.221867e+06, 6.000000e+02, 2.838040e-02, 2.730261e-18, 7.587952e-19, 2.252144e-01, 8.597748e-17
30.460922, 1.873730e+01, 2.023306e+02, 4.469290e+06, 6.000000e+02, 2.849340e-02, 7.117953e-19, 1.977880e-19, 2.261213e-01, 1.971293e-17
30.661323, 1.608052e+01, 1.233855e+02, 3.836100e+06, 6.000000e+02, 2.851910e-02, 1.004909e-19, 2.789275e-20, 2.263276e-01, 2.498549e-18
30.861723, 1.432832e+01, 6.249186e+01, 3.418159e+06, 6.000000e+02, 2.852222e-02, 6.806167e-21, 1.890799e-21, 2.263527e-01, 1.384900e-19
31.062124, 1.340704e+01, 2.706217e+01, 3.198381e+06, 6.000000e+02, 2.852238e-02, 1.045292e-21, 2.905168e-22, 2.263540e-01, 2.817928e-21
31.262525, 1.299892e+01, 1.059205e+01, 3.101021e+06, 6.000000e+02, 2.852239e-02, 9.491454e-22, 2.638272e-22, 2.263540e-01, 3.774162e-23
31.462926, 1.283647e+01, 3.913518e+00, 3.062267e+06, 6.000000e+02, 2.852239e-02, 9.602654e-22, 2.668951e-22, 2.263540e-01, 1.920149e-23
31.663327, 1.277564e+01, 1.395387e+00, 3.047757e+06, 6.000000e+02, 2.852239e-02, 9.648302e-22, 2.681538e-22, 2.263540e-01, 1.925159e-23
31.863727, 1.275371e+01, 4.843533e-01, 3.042524e+06, 6.000000e+02, 2.852239e-02, 9.664879e-22, 2.686106e-22, 2.263540e-01, 1.928448e-23
32.064128, 1.274602e+01, 1.641452e-01, 3.040689e+06, 6.000000e+02, 2.852239e-02, 9.670707e-22, 2.687711e-22, 2.263540e-01, 1.929605e-23
